date,sessions,unique_visitors,page_views,Revenue,COGS,Revenue_per_session
2019-06-15,43528,34973,164124,4401658.94,3526274.43,101.12247151258961
2019-06-16,38327,30471,137920,3952891.26,3206561.32,103.13594228611683
2019-06-17,41752,33966,199738,4164327.54,3246799.45,99.73959427093313
2019-06-18,35478,25009,127409,5036738.58,4114695.79,141.96794013191274
2019-06-19,35784,26499,126141,5640058.49,4485935.07,157.6139752403309
2019-06-20,40522,30027,211063,4189605.48,3314789.57,103.39088593850254
2019-06-21,40287,30805,164957,3812450.83,3058079.55,94.63228411149998
2019-06-22,41557,33705,158285,4550924.39,3531072.86,109.51041677695694
2019-06-23,40377,29710,160716,3568419.01,3068943.59,88.37751715085321
2019-06-24,42129,32514,163901,3996277.5,3433419.57,94.85811436302784
2019-06-25,37671,27919,129819,5688790.13,5142260.13,151.01245334607523
2019-06-26,38408,28743,163129,5662278.62,5280030.26,147.4244589668819
2019-06-27,39168,27618,169449,3630711.11,3603596.44,92.69585146037582
2019-06-28,38207,28841,177868,4670111.28,4617792.03,122.23182348784255
2019-06-29,36838,26350,181925,7024746.69,6925205.4,190.69294451381725
2019-06-30,33931,27510,166764,4945041.75,4627222.46,145.7381671627715
2019-07-01,30649,22435,108659,4925285.45,4871863.28,160.69971124669647
2019-07-02,31146,23463,121588,4873332.05,4786134.47,156.4673489372632
2019-07-03,30229,24504,151719,4886424.07,4756249.61,161.64689768103477
2019-07-04,33700,24759,149794,1489388.03,1415805.18,44.19549050445104
2019-07-05,28053,20725,142813,1841931.9,1789551.81,65.65899903753609
2019-07-06,30267,24108,98786,1673667.75,1672504.8,55.296783625730995
2019-07-07,26042,18496,95916,2108446.49,2118852.35,80.96330888564627
2019-07-08,28853,21400,123844,2671803.54,2584413.1,92.60054552386234
2019-07-09,32447,26102,174380,2568480.24,2386535.86,79.15925170277684
2019-07-10,34463,25057,159621,2970737.48,2920183.57,86.20077996692105
2019-07-11,36925,28683,119806,3613434.66,3602172.41,97.85875856465809
2019-07-12,31992,23290,134627,2385921.03,2226726.44,74.57867685671417
2019-07-13,31461,23123,109485,2098969.4,1932133.96,66.71655065001111
2019-07-14,30689,23107,126201,2644124.5,2456787.05,86.1587050734791
2019-07-15,33584,24679,123317,2978181.99,2929468.55,88.67859665316819
2019-07-16,32949,25163,106127,3187013.74,3153087.05,96.72565904883305
2019-07-17,27662,22207,118197,3959202.82,3896487.16,143.1278584339527
2019-07-18,33180,24421,175720,3615222.41,3550288.82,108.95787854128994
2019-07-19,33359,24768,162683,2386618.42,2254762.11,71.54346413261788
2019-07-20,31303,25386,126631,3483966.92,3119293.47,111.2981797271827
2019-07-21,27249,20931,129731,2833440.98,2457034.76,103.98330140555616
2019-07-22,35006,27980,166673,3439033.06,2731287.61,98.24124607210193
2019-07-23,30275,23514,121949,3417186.56,2643724.49,112.87156267547482
2019-07-24,34123,25043,132316,4684554.37,3722991.01,137.28436450487942
2019-07-25,25491,18121,120516,4181297.47,3389253.8,164.0303428661096
2019-07-26,28454,23032,106488,2974387.4,2282672.9,104.53319041259577
2019-07-27,25171,20184,93475,2400455.83,1937294.99,95.36593023717771
2019-07-28,29673,22489,125620,3130479.33,2444819.96,105.49925285613185
2019-07-29,29279,21774,139901,3105749.62,2493332.47,106.07430649953892
2019-07-30,34258,24978,140557,3330499.22,3199104.79,97.21814525074436
2019-07-31,32965,24945,136757,5525632.29,6089074.09,167.62118276960413
2019-08-01,37760,28566,205970,4455488.15,5321254.35,117.99491922669492
2019-08-02,36313,26157,152843,3938923.04,4562144.93,108.47143006636742
2019-08-03,37071,26418,194543,2470651.33,3392027.67,66.64647109600496
2019-08-04,29902,22329,136233,2494912.22,3600849.09,83.43629924419771
2019-08-05,44223,32371,155964,1043419.2,1459268.06,23.594491554168645
2019-08-06,33817,26222,161936,1858125.18,2640605.83,54.94648194694976
2019-08-07,34145,25373,182511,2612652.22,3641188.5,76.51639244398888
2019-08-08,37036,29698,127464,2075506.82,2794288.53,56.04025326709148
2019-08-09,32288,26460,173586,1373112.09,1937571.87,42.52700972497522
2019-08-10,34327,26840,138077,1564845.37,2196994.14,45.586429632650685
2019-08-11,36705,26339,188312,2346475.31,3292514.02,63.92794741860782
2019-08-12,34577,26641,160627,1668045.94,2290560.15,48.241488272551116
2019-08-13,31269,23166,141471,1490813.69,2171947.13,47.67705043333653
2019-08-14,30200,23338,143432,3101196.53,4169515.66,102.68862682119205
2019-08-15,30521,22191,121686,2478038.89,3512738.3,81.19127453228924
2019-08-16,37711,26507,123132,1829640.99,2493094.05,48.51743496592506
2019-08-17,33680,27542,183308,2003878.36,2733913.19,59.49757600950119
2019-08-18,32176,23289,152259,1947390.84,2839386.72,60.52308677274988
2019-08-19,31023,23243,119218,2333967.14,3290384.64,75.2334442188054
2019-08-20,38795,29098,167871,2278154.51,3059344.57,58.72288980538729
2019-08-21,32523,24417,117226,2902500.19,3975109.52,89.2445404790456
2019-08-22,32699,25763,139482,3279690.88,4303594.26,100.2994244472308
2019-08-23,34981,26845,172585,1923531.37,2481146.96,54.987889711557706
2019-08-24,31736,23983,163423,1741999.11,2380723.06,54.89031730526847
2019-08-25,32083,23744,103964,2343821.96,2973037.78,73.05494997350621
2019-08-26,33250,25753,150733,1566162.85,2092259.75,47.10264210526316
2019-08-27,32833,26446,117571,2452198.24,3395896.49,74.68699905582798
2019-08-28,31563,25463,159479,5201709.9,7205663.14,164.8040395399677
2019-08-29,35811,26356,156979,4504012.62,6055206.11,125.77176342464607
2019-08-30,35419,28771,178660,5157053.02,6765323.43,145.6013162426946
2019-08-31,32891,23627,144581,5057671.9,6368386.98,153.770694110851
2019-09-01,26185,18902,87206,4505538.06,5575548.49,172.06561237349626
2019-09-02,29060,21406,104211,1524133.27,1524323.94,52.44780695113558
2019-09-03,25072,17728,119670,1594821.11,1372800.55,63.60964861199745
2019-09-04,25524,18515,100727,870213.71,795474.98,34.09393942955649
2019-09-05,23170,16840,117129,1849227.68,1737296.3,79.81129391454466
2019-09-06,26547,20170,89760,2055566.63,1816545.14,77.43122123027084
2019-09-07,23733,16764,98671,2056135.02,1821442.12,86.63611932751864
2019-09-08,23398,17237,92683,2799308.76,2590587.34,119.6388050260706
2019-09-09,24789,19384,116234,3586421.12,3025750.34,144.6779264996571
2019-09-10,22230,17279,115152,2327550.31,2102928.06,104.70311785874944
2019-09-11,21840,17146,95983,2579418.47,2224939.94,118.10524130036632
2019-09-12,22702,16686,104922,2239528.24,2055638.17,98.64894018148182
2019-09-13,23488,17017,100424,2602979.12,2360984.02,110.82165871934605
2019-09-14,26005,18611,114445,2471379.44,2104170.27,95.0347794654874
2019-09-15,25814,19980,100825,2704686.82,2355376.75,104.77596730456341
2019-09-16,20819,16137,98569,3377677.52,3056070.46,162.24014217781834
2019-09-17,24520,18925,93825,2208634.91,1901278.99,90.07483319738989
2019-09-18,24614,18392,108688,2218355.01,1872520.36,90.12574185422929
2019-09-19,24003,18510,124057,2750834.47,2383301.79,114.60377744448611
2019-09-20,24393,19784,99499,1849923.37,1616131.82,75.8382884434059
2019-09-21,26707,19063,124922,3723308.64,3312576.87,139.41321151757967
2019-09-22,25255,19571,98526,3164897.45,2715456.74,125.31765788952683
2019-09-23,23138,16246,115705,3099449.09,2787237.94,133.95492652778978
2019-09-24,24793,18883,113116,2947408.34,2515101.0,118.88066551042633
2019-09-25,24933,18860,97407,2898334.29,2483117.25,116.24490795331488
2019-09-26,24782,20223,113023,2908501.91,2610054.46,117.3634859979017
2019-09-27,24131,18595,129342,3950186.78,3564014.93,163.69759976793335
2019-09-28,23264,18976,118938,3814692.18,3453282.93,163.97404487620358
2019-09-29,22213,16984,98269,4292493.62,3763429.08,193.2424084995273
2019-09-30,24111,17588,128187,4319120.35,3566624.12,179.13484923893657
2019-10-01,20710,16324,82106,3461580.0,2846842.32,167.14534041525832
2019-10-02,17131,13716,78304,1385364.76,1073130.28,80.86887864106006
2019-10-03,20821,17046,86216,1326788.68,1033086.86,63.72358099995197
2019-10-04,20576,16713,81640,1866207.62,1478185.6,90.69827080093313
2019-10-05,18690,13716,68234,1911023.55,1500730.35,102.24845104333869
2019-10-06,16470,12583,57553,2387439.44,1819262.68,144.95685731633273
2019-10-07,21559,15495,70372,1999285.69,1511800.84,92.73554849482814
2019-10-08,18757,13854,77286,1470915.7,1203719.05,78.41956069733966
2019-10-09,21553,16339,77208,1397689.65,1162543.67,64.84896070152647
2019-10-10,18506,14673,94049,1458507.56,1177103.47,78.81268561547607
2019-10-11,20156,14880,88486,2040409.76,1602691.87,101.23088708076999
2019-10-12,18926,14454,76157,1557560.26,1243446.67,82.29738243685935
2019-10-13,18905,14766,75139,2002257.12,1582043.04,105.9115112404126
2019-10-14,19857,15369,108752,1775994.7,1462978.37,89.43922546205368
2019-10-15,20545,15329,80622,2018887.59,1548517.17,98.26661426137747
2019-10-16,22893,16393,74138,1464108.41,1141541.16,63.95441444983182
2019-10-17,21970,16687,119810,1372058.65,1046890.17,62.45146335912607
2019-10-18,19452,14179,93419,1653633.26,1278811.6,85.01096339707999
2019-10-19,21807,16138,82880,2811323.63,2269521.38,128.91840372357498
2019-10-20,19580,14473,80338,2844841.01,2392660.05,145.29320786516854
2019-10-21,21522,15193,110079,2711153.32,2148763.37,125.97125360096645
2019-10-22,20491,16450,107786,2214683.33,1838977.01,108.08078327070422
2019-10-23,21124,15901,77921,1759141.45,1358481.77,83.27691014959288
2019-10-24,20281,16545,105059,2022900.04,1666320.71,99.74360435875943
2019-10-25,18601,13821,86414,3187144.16,2421364.94,171.34262459007581
2019-10-26,19825,15837,101548,2566324.34,2091249.47,129.4488948297604
2019-10-27,19575,13980,72485,2753908.73,2215124.51,140.68499259259258
2019-10-28,20661,15063,76738,4549329.18,3685783.91,220.1892057499637
2019-10-29,21438,15871,83688,4173624.95,3482498.58,194.68350359175298
2019-10-30,22429,17198,103431,4011152.34,3303293.41,178.8377698515315
2019-10-31,20678,15942,89297,3902622.14,3200919.46,188.73305638843215
2019-11-01,16216,12680,70987,2457372.77,1859550.39,151.54000801677356
2019-11-02,15412,12610,61693,1251673.78,1011108.33,81.21423436283416
2019-11-03,16872,12686,57144,1429798.26,1038587.83,84.74385135135135
2019-11-04,16316,12784,53263,1262571.36,995581.04,77.38240745280707
2019-11-05,18603,13193,87384,1612667.27,1321321.71,86.68855937214428
2019-11-06,16846,12017,54649,1293265.9,977612.75,76.76990977086548
2019-11-07,17897,13725,62005,1946539.7,1520179.67,108.76346315024864
2019-11-08,15016,11357,81893,1109713.24,903061.67,73.90205380927011
2019-11-09,17759,13193,58639,2311380.72,1875909.56,130.15263922518162
2019-11-10,16198,11722,76482,3011648.48,2352435.67,185.92718113347325
2019-11-11,15632,11764,78188,2092297.23,1711092.76,133.84705923746162
2019-11-12,17758,12899,85445,2105090.82,1720904.41,118.54323797724967
2019-11-13,16622,12057,76134,2427345.64,1997625.77,146.03210443989894
2019-11-14,18465,13954,82870,2269908.4,1766713.41,122.9303222312483
2019-11-15,16484,11680,66649,2141001.63,1662947.41,129.88362230041253
2019-11-16,14701,10502,69673,1941582.58,1536690.27,132.07146316577104
2019-11-17,17634,14336,90795,2590750.35,2104287.3,146.9179057502552
2019-11-18,17442,13837,71670,2099691.1,1835944.86,120.38132668271987
2019-11-19,14815,11638,74691,1303736.25,1077699.56,88.00109686128923
2019-11-20,18980,13952,102357,1211508.93,1056017.89,63.83081822971549
2019-11-21,15257,12502,55603,1758120.57,1675422.59,115.23370059644753
2019-11-22,17609,12533,74838,1717259.82,1683212.87,97.52171162473735
2019-11-23,14811,11576,65070,1275541.97,1314745.82,86.12125919924381
2019-11-24,17751,13674,69044,1513582.11,1601636.32,85.26742775054927
2019-11-25,17758,14100,57719,1823713.36,1796200.75,102.69812816758645
2019-11-26,16661,12533,78488,1658805.72,1632988.64,99.56219434607766
2019-11-27,17350,13306,74658,1673862.79,1730384.96,96.47624149855908
2019-11-28,17918,13179,94176,2283224.58,2385990.97,127.42630762361871
2019-11-29,17362,12161,57698,1727675.92,1763358.52,99.50903812924778
2019-11-30,15642,11420,64710,1706944.78,1590980.52,109.1257371180156
2019-12-01,19995,16006,99403,1570052.1,1541270.84,78.52223555888973
2019-12-02,17602,13704,91031,939051.09,913949.28,53.34911316895807
2019-12-03,19623,15744,98361,1049432.49,1050128.15,53.479717168628646
2019-12-04,15760,12799,83900,808148.29,776278.66,51.27844479695432
2019-12-05,17788,13672,91763,584316.21,549261.88,32.848898695749945
2019-12-06,17654,13969,66287,1028672.61,965955.9,58.268528945281524
2019-12-07,19994,14532,85994,1004670.88,991134.01,50.24861858557567
2019-12-08,17943,13548,58328,992442.58,1015934.13,55.310849913615336
2019-12-09,18695,13953,93438,1419175.87,1414450.62,75.91205509494517
2019-12-10,21835,15963,75243,902926.09,843652.61,41.35223677581864
2019-12-11,17449,14297,63628,1013400.28,984737.87,58.077842856324146
2019-12-12,16323,13286,67289,928048.97,925066.67,56.85529436990749
2019-12-13,18670,13126,92613,1377941.74,1350365.69,73.80512801285485
2019-12-14,18848,13682,82793,1133983.1,1100467.71,60.16463815789474
2019-12-15,19212,14987,93259,1178357.1,1177403.13,61.33443160524673
2019-12-16,20895,15311,91106,2441615.29,2435335.9,116.85165302703996
2019-12-17,18457,14943,93219,1509802.09,1466889.03,81.80105596792545
2019-12-18,17942,12982,91808,1081751.46,1118946.01,60.291576189945374
2019-12-19,19761,14933,97788,1755344.65,1729566.17,88.82873589393249
2019-12-20,18225,14257,97011,1591897.49,1519651.21,87.34691303155007
2019-12-21,19198,13494,68642,1604411.0,1557139.8,83.57177831024065
2019-12-22,19601,15485,107238,1998393.15,2053342.91,101.95363246773124
2019-12-23,20796,16515,81832,1553261.7,1489890.38,74.69040680900173
2019-12-24,20496,15631,78628,1516895.67,1497007.31,74.00935158079625
2019-12-25,18623,13537,68299,1299670.93,1288364.93,69.78848359555388
2019-12-26,18490,13914,68585,962186.25,831064.78,52.0381963223364
2019-12-27,17267,14116,56100,2014300.3,2077708.75,116.65606648520298
2019-12-28,20807,16864,71257,3502828.06,3565984.26,168.3485394338444
2019-12-29,18470,13891,87451,3313547.73,3269447.73,179.4016096372496
2019-12-30,19587,15615,77129,3576704.95,3493583.35,182.6060626946444
2019-12-31,17631,12430,69915,2778326.07,2777906.18,157.58187680789518
2020-01-01,14183,10830,59821,1871817.88,1823332.03,131.9761601917789
2020-01-02,16808,13069,56038,306693.87,273455.38,18.246898500713947
2020-01-03,14810,10936,74913,766406.86,609099.87,51.74928156650911
2020-01-04,16059,12341,62293,888245.03,704147.35,55.31135375801731
2020-01-05,15361,10835,53135,1285208.07,1020467.61,83.66695332335135
2020-01-06,14973,10599,80579,970782.47,779316.08,64.83553529686769
2020-01-07,16117,11670,54952,764267.46,602605.56,47.419957808525155
2020-01-08,15280,11720,61929,1107287.26,894624.14,72.46644371727749
2020-01-09,16062,12523,52322,1056334.6,871321.63,65.76606898269208
2020-01-10,16265,12991,82186,1052535.45,809623.15,64.71167845066093
2020-01-11,14483,10776,65105,1482481.4,1217653.88,102.36010495063177
2020-01-12,14569,10490,63747,1377373.92,1076992.76,94.54141807948383
2020-01-13,15740,11719,60162,1823598.04,1448101.5,115.85756289707751
2020-01-14,15663,12749,79142,1243925.22,978766.56,79.41806933537636
2020-01-15,18706,15192,99480,1380005.06,1018100.72,73.77339142521116
2020-01-16,15738,12305,85999,1030944.9,795470.95,65.50672893633245
2020-01-17,15987,11481,62173,1830660.94,1431085.31,114.50934759492087
2020-01-18,15401,11821,49765,1766837.19,1324243.87,114.72223816635282
2020-01-19,16878,13764,60169,1524971.65,1235381.65,90.35262768100485
2020-01-20,13852,11183,58603,1754063.39,1357099.14,126.62889041293676
2020-01-21,17442,13197,56199,1339757.99,1058996.46,76.81217692925124
2020-01-22,16279,12193,73513,1519425.6,1259362.61,93.33654401376006
2020-01-23,13978,10732,60429,1004242.27,765471.69,71.84448919731005
2020-01-24,13647,11168,70273,1704378.2,1375285.81,124.89032021689748
2020-01-25,12842,9859,55792,1822074.98,1406914.83,141.88405077090795
2020-01-26,16293,12595,71297,2456410.62,1973809.59,150.76478364942
2020-01-27,15354,12334,70501,3063079.4,2398030.81,199.49716034909468
2020-01-28,15279,12244,72585,2756106.46,2116903.62,180.38526474245697
2020-01-29,15896,12685,64117,2649423.01,2056424.25,166.6723081278309
2020-01-30,15257,12504,53575,2487204.75,2078176.85,163.0205643311267
2020-01-31,16198,13199,53495,1641713.06,1229647.19,101.35282504012841
2020-02-01,22962,16893,99895,1463943.76,1142123.1,63.75506314780942
2020-02-02,20865,14896,68465,1093114.88,845764.23,52.38988161993769
2020-02-03,23887,18397,121862,1316072.4,1043180.49,55.09575919956461
2020-02-04,24648,18028,94634,1029616.88,806175.81,41.772836741317754
2020-02-05,22633,17914,73734,1584431.42,1282491.8,70.00536473291211
2020-02-06,20899,16979,103321,1426441.72,1176781.21,68.25406574477248
2020-02-07,22577,16793,76631,1459386.86,1149577.39,64.64042432564115
2020-02-08,19524,15196,101952,2184212.09,1826022.53,111.87318633476745
2020-02-09,23566,16662,79695,2055783.58,1523755.95,87.23515148943393
2020-02-10,23762,16895,88113,2291998.17,1847054.74,96.45645021462839
2020-02-11,21057,15893,70561,1213349.37,971610.69,57.62213848126514
2020-02-12,22053,17470,91247,1321005.73,1096334.73,59.90140706479844
2020-02-13,23540,16928,95846,1581431.75,1352362.12,67.18061809685642
2020-02-14,19576,14700,71906,2037539.68,1651978.34,104.08355537392725
2020-02-15,23915,18996,123972,2021731.66,1579252.08,84.53822538155968
2020-02-16,23340,16388,118409,2850540.94,2254151.72,122.13114567266496
2020-02-17,19557,13818,95153,3027388.85,2358428.94,154.79822314260878
2020-02-18,23688,19373,121108,1906269.53,1488503.07,80.47405986153326
2020-02-19,21506,15170,105681,2587869.93,2040282.29,120.332462103599
2020-02-20,22647,16715,120782,2179252.94,1655887.69,96.22700313507308
2020-02-21,21432,16694,88624,1875282.27,1484938.15,87.49917273236282
2020-02-22,24980,18996,110375,2816611.42,2298912.93,112.75466052842273
2020-02-23,21963,16277,115618,3660447.62,2943311.48,166.66428174657378
2020-02-24,24177,18165,91019,4913668.98,3894010.08,203.23733217520785
2020-02-25,20953,16499,105764,3883383.17,3094926.07,185.3378117691977
2020-02-26,22835,18087,77810,3776016.2,3155920.72,165.36090212393256
2020-02-27,21063,16238,67946,2799802.2,2267130.6,132.92513886910697
